count,hate_speech_count,offensive_language_count,neither_count,class,tweet,binary_class,tweet_length,word_count
3,0,0,3,2,ga charli charli stacydmomof revkahjc pattism cantucimblond kacado,safe,82,8
3,0,0,3,2,ga charli charli sholzbe doristafoya catlmbo jagauress walterlar lynnemrnp amymek justinaw,safe,112,11
6,5,1,0,0,geez think northkorea may right barackobama monkey sure act like one,unsafe,124,16
3,0,3,0,1,girl tri put dem bitch rt ceeisme autozon tri buy correct wiper blade car,unsafe,139,23
6,0,0,6,2,gmdont bird didnt get worm today gostampsgo,safe,68,11
3,0,3,0,1,goat rt dblockdeuc nitti bitch rubbin beard stomach time jolli legendari,unsafe,111,18
3,0,3,0,1,good music gtgtgtgtgt young money fag,unsafe,48,6
3,0,3,0,1,gstar suspend got bad bitch bitch,unsafe,38,7
6,0,6,0,1,gta onlin today bitch ass nigga,unsafe,33,6
3,0,3,0,1,gtfoh u bitch ass ref,unsafe,21,5
3,0,0,3,2,guy walk offic secretari bird look like may find,safe,131,23
3,1,2,0,1,guysssss know mean itslizkhalifa cannon maaan friend hoe cant true,unsafe,166,21
3,0,3,0,1,gab bri fell asleep hoe,unsafe,41,9
3,0,3,0,1,gabbi back bitch step asid,unsafe,32,6
3,0,2,1,1,gabbi hella ghetto,unsafe,21,4
3,1,2,0,1,gabbi hoe,unsafe,19,5
3,0,3,0,1,gabbi bitch three account,unsafe,38,7
3,2,1,0,0,gabbi bitch two account,unsafe,36,7
3,0,3,0,1,gaga bitch probabl give lapdanc,unsafe,53,9
3,0,3,0,1,gahdamn got bitch damn got bitch damn got bitch wifey girlfriend mistress,unsafe,96,16
3,0,0,3,2,game preview houston astro new york yanke,safe,77,10
3,0,0,3,2,game preview houston astro new york yanke,safe,77,10
9,0,9,0,1,gang gang bitch,unsafe,33,3
3,0,2,1,1,gansito atg beaner candi,unsafe,29,5
3,0,0,3,2,gari girl tranni rt emcar wonder would becom rickspringfield hed written gari girl,safe,122,20
3,0,0,3,2,gas alway cheaper ghetto,safe,35,7
3,0,3,0,1,gasolin rt last pussi tast like,unsafe,77,13
3,0,3,0,1,gator bitch best usin jimmi,unsafe,38,7
3,0,3,0,1,gator bitch better use jimmi,unsafe,39,6
3,0,3,0,1,gave homeless guy coupl buck today didnt even say thank walk away ha okay ungreat son bitch,unsafe,125,24
3,0,3,0,1,gave dat bitch da spirit dragon,unsafe,38,8
3,2,1,0,0,gave move lil nigger push smh,unsafe,68,10
3,0,3,0,1,gave bitch e pill bitch love fuck wit ex,unsafe,62,13
3,0,3,0,1,gay ass hillbilli intro song,unsafe,28,5
3,2,1,0,0,gay ass nigga bitch thought thought,unsafe,62,9
6,0,6,0,1,geek mine think bitch done stole,unsafe,53,12
3,0,3,0,1,geno smith gt alex bitch smith trash overpaid ass,unsafe,53,9
3,0,0,3,2,georg rockwel speech lynchberg armo proud say uncl kelli speech,safe,134,22
3,2,1,0,0,georg michael fag,unsafe,25,5
3,0,3,0,1,german gay guy left critic condit fag bash belgrad,unsafe,99,14
3,0,3,0,1,get dope new job bruh rt brizgotti good luck pussi rt combmyafro interview aka money time,unsafe,110,17
6,1,5,0,1,get bitch break bitch,unsafe,26,6
6,1,5,0,1,get cunt threaten bother id happili hit big massiv group ae third year someth hahaha dropkickkk,unsafe,126,22
3,0,0,3,2,get mt nevadapr sierra skier virginiac offer fun break slope sweet deal travelnevada,safe,141,18
3,0,3,0,1,get name tat right ya pussi,unsafe,65,9
6,0,6,0,1,get mutha fuck shit hoe,unsafe,35,7
6,0,5,1,1,get shit hoe,unsafe,21,5
3,0,2,1,1,get granni longjohn rednecksfor cold bone cold polar vortex sequel dog,unsafe,125,17
3,0,0,3,2,get hagendaz ice cream bar whole lot make sure chocol gotta chocol man popcorn red popcorn graham cracker,safe,145,22
3,0,3,0,1,get tf joselin pussi like damn,unsafe,39,7
3,1,2,0,1,get fuck fag your undercov hooker actual use weav caus your bald cute,unsafe,122,21
3,1,2,0,1,get hoe ass fuckboy stage vmas,unsafe,47,9
3,0,3,0,1,get bitch tv bruh,unsafe,29,7
6,0,1,5,2,get monkey back,safe,30,6
3,0,0,3,2,get two bird stone one time,safe,33,7
3,0,3,0,1,get yo bitch jump nigguh,unsafe,32,7
3,0,3,0,1,get nasti ass snapchat bitch,unsafe,43,9
3,0,3,0,1,get pictur bitch,unsafe,27,5
3,0,3,0,1,get slow ass way bitch,unsafe,35,8
3,0,3,0,1,get weak ass juco highlight twitter hoe,unsafe,49,9
3,0,3,0,1,gettin lil midnight snack best poboy town gene nig yungnaughti nickswagi,unsafe,125,17
3,0,3,0,1,gettin bitch never hard settl caus start got corni girl thurl,unsafe,103,19
3,0,3,0,1,gettin drop top dat hoe,unsafe,23,5
6,3,2,1,0,get hit cunt that foot sideway cunt armi lol dini care yous fuckin laughabl,unsafe,126,26
3,1,2,0,1,get niggaz discuss sport hoe rap music impress hard,unsafe,94,18
3,0,0,3,2,get twitter jigg trynna stress dont need type heat,safe,90,16
6,0,6,0,1,ghetto ass bitch came job talm bout sum yes u daddi,unsafe,141,16
3,0,1,2,2,ghetto bird cant fli away hood,safe,39,8
3,0,0,3,2,giant secondari lookin like trash,safe,34,5
3,0,1,2,2,giant vs stinki bird sunday think ima make wing,safe,71,11
3,0,3,0,1,giant bitch,unsafe,16,3
3,0,3,0,1,gillett pussi,unsafe,23,4
3,0,3,0,1,gimm anoth beer bitch,unsafe,25,4
3,0,3,0,1,gimm grade bitch know wat im tri spell,unsafe,53,11
3,0,3,0,1,girl dont hide pussi type provid pussi,unsafe,72,14
6,0,6,0,1,girl like pic mine instagram morn work saw thought bitch need life,unsafe,123,25
3,0,3,0,1,girl eat pussi girl nigga,unsafe,68,14
3,0,3,0,1,girl fuck grimi today keep vagina pant dirti hoe,unsafe,78,15
3,0,3,0,1,girl like love babe lt bitch isnt today,unsafe,69,13
6,0,5,1,1,girl like love babe lt hoe isnt today,unsafe,68,13
4,0,4,0,1,girl look reason hoe shit,unsafe,43,9
6,1,5,0,1,girl trip got hoe shit know girl friend,unsafe,91,18
3,0,0,3,2,girl wear color jean,safe,57,6
3,0,3,0,1,girl day confus hoe aint nobodi got time fo,unsafe,63,13
3,0,3,0,1,girl wanna meet man plan ambit boy pussi hit mission,unsafe,84,18
3,0,3,0,1,girl watch hoe alway someth say bout man bc main one tryin fuck behind back,unsafe,135,28
3,0,3,0,1,give bitch pump amp that,unsafe,42,10
3,0,3,0,1,give hipster bitch yellow stick suckin dick hood shit othot,unsafe,83,17
4,0,4,0,1,give wish wish wish wish would bitch,unsafe,57,13
3,1,2,0,1,give head kiss yah nigga u ill bitch,unsafe,44,11
3,0,3,0,1,give head kiss nigga eww bitch,unsafe,46,11
3,0,3,0,1,give hoe oscar stay act crazyy,unsafe,47,9
3,0,3,0,1,give hoe follow got whole new bitch,unsafe,58,11
3,0,3,0,1,give us credit bitch went amp took w,unsafe,86,14
3,2,0,1,0,give trailer park trash transformthursday ladykimora vegasqueen vegasshowgirl,unsafe,118,11
6,0,0,6,2,glad aint got bird leg,safe,39,8
3,0,3,0,1,glad boss old hoe,unsafe,41,9
3,0,3,0,1,go ute got playboy bitch disrespect player bunch spoil hipster school im cheer,unsafe,134,23
3,0,3,0,1,go cri joey like littl bitch,unsafe,57,12
3,0,3,0,1,go watch nick jr childish ass bitch sidehoenextdoor nick play,unsafe,92,13
3,2,1,0,0,god would sell nut watch lebron tear acl right watch pussi kill,unsafe,112,22
3,0,2,1,1,god bless dumb retard,unsafe,31,6
6,1,5,0,1,god bless dumb nigga trust hoe,unsafe,46,9
3,0,3,0,1,god dam man freestyl retard fumni af omg,unsafe,63,13
3,0,2,1,1,god damn bird,unsafe,14,3
3,0,3,0,1,god damn flappi bird weak ass,unsafe,30,6
3,0,1,2,2,god damn zebra everi virginia possess whistl blow geez,safe,66,10
3,0,0,3,2,god made male femal blade grass everi live thing must reproduc stay earth bird bee grass sexnatur,safe,140,24
3,0,2,1,1,god tweet ghetto,unsafe,27,6
3,1,0,2,2,god peopl mean asian guy held door girl said surpris could see slant eye,safe,140,29
3,0,3,0,1,god your faggot dont think superman best superhero,unsafe,68,13
3,0,3,0,1,goe ape shit ass like nigggga tf doin hust save yo life push ass wall calm,unsafe,161,30
3,0,3,0,1,go comfort hoe today gotta relax prom,unsafe,80,12
3,1,2,0,1,go bitch nigga neck caus nigga rollin,unsafe,50,10
6,0,6,0,1,go hard bitch swear im job throw quak air call shit lob,unsafe,82,19
3,0,3,0,1,go bad intens keep yo girlfriend insid im say ask nig mean,unsafe,108,21
3,0,0,3,2,go comput found shake monkey video made freshman year dillard bruhkiarathrowd short,safe,149,22
3,0,0,3,2,go california today analyz train go dick whitman mode wish tan color suit wear flight,safe,137,25
3,0,3,0,1,go get id today fuck final ill see retard soon,unsafe,66,13
3,0,3,0,1,go creek bitch tomorrow,unsafe,43,8
3,0,0,3,2,go view point see star child monkey,safe,69,13
3,0,2,1,1,goku shut hoe sinc,unsafe,59,7
3,0,3,0,1,gold diggin ass bitch lol,unsafe,25,5
6,0,0,6,2,golden oreo best,safe,25,5
3,0,2,1,1,goldigg wanna marri somebodi tell hoe see therapi,unsafe,66,11
3,1,2,0,1,goligoski must bleed also leav via ambul guess sill closest thing mcgrath hit bitch,unsafe,131,24
3,0,1,2,2,gone bust open real nicca,safe,53,9
3,0,3,0,1,gonna drink talk bitch ive almost,unsafe,56,10
3,0,3,0,1,gonna make chicken sandwich put half bottl tapatio bitch figur shit,unsafe,99,19
3,0,0,3,2,gonna shower sole purpos shampoo beard,safe,57,10
3,0,2,1,1,gonna straight hip check next hillbilli tri appli term derecho runofthemil thunderstorm wvwx,unsafe,122,19
3,1,2,0,1,gonna surpris earl tranni best ever fuck spent yes,unsafe,67,12
3,2,1,0,0,good mernin faggot,unsafe,42,4
3,2,1,0,0,good morn lightskin dyke bitch steven segal ponytail,unsafe,67,10
3,0,3,0,1,good morn hoe pimp,unsafe,35,7
3,0,3,0,1,good day spent faggot,unsafe,29,6
3,0,2,1,1,good day honki,unsafe,18,3
3,0,1,2,2,good day honki said good day honki,safe,50,8
3,0,2,1,1,good evenink honki,unsafe,23,3
3,0,0,3,2,good even charli friend charli stacydmomof pattism cantucimblond kacado,safe,94,10
3,0,3,0,1,good lord never met bitch like,unsafe,47,10
3,0,3,0,1,good luck come see us vega that bitch,unsafe,91,16
3,0,0,3,2,good morn charli charli jrstws qnoftherealm savvyhuman scdorn yrwol plainunamerican erickinnc puterprsn tomwfri,safe,131,13
3,0,3,0,1,good morn monday truck money full tank didnt homework bitch monday,unsafe,102,20
3,0,0,3,2,good morn twitter make today posit one cant beat mani meaniefac possibl also hate flappi bird,safe,138,25
3,2,0,1,0,good morn coon,unsafe,19,3
3,1,2,0,1,good morn ig give u white trash bodi turntup webad wepretti gayvega,unsafe,140,15
3,0,3,0,1,good morn hoe ass nigga pimp c voic,unsafe,48,9
3,0,1,2,2,good ol charli wwc,safe,45,5
3,0,0,3,2,good pick bird,safe,15,3
3,0,3,0,1,good pussi chang ya life,unsafe,45,6
3,0,3,0,1,good trash rt jerseyzbest nigga ate chip ahoy cooki cooki havent hous hour yet,unsafe,129,24
3,0,3,0,1,good thing hoe u aint hoe forev ur expir date come,unsafe,79,15
3,0,3,0,1,good thing brother love bitch thoo woke ass work night drive school that love,unsafe,140,28
4,0,4,0,1,good weed bad bitch got hoe dick like brad pitt,unsafe,63,13
3,0,0,3,2,good shes ghetto thug grasswir fpd arrest sennashe street ferguson,safe,152,18
3,0,0,3,2,goodby hop plant time dink u luv,safe,72,11
3,0,0,3,2,goodby x young dolph featur trinidad jame amp shi glizzi,safe,63,10
3,0,3,0,1,goodmorn bitch ladykimora sandiego water front san diego,unsafe,88,10
3,1,2,0,1,goodmorn uu bitch ass nigga,unsafe,35,6
6,0,6,0,1,goodnight bitch lisp,unsafe,31,5
3,1,2,0,1,goodnight real niggabitch,unsafe,54,5
3,0,3,0,1,goodnight pretti bitch n real nigga fuck da rest,unsafe,51,9
3,0,3,0,1,goofi ass lmfaoo make niggah laugh,unsafe,37,7
3,0,0,3,2,gorgeous rtemrgencykitten calico main coon cat,safe,73,7
3,0,3,0,1,got babi mama bitch wife,unsafe,37,9
3,0,3,0,1,got bad bitch molli aquafina,unsafe,45,9
3,0,3,0,1,got badass bitch bouncin dick jordyxrivera,unsafe,56,10
3,0,3,0,1,got bitch bad cant afford fuck,unsafe,44,10
3,1,2,0,1,got coupl thou den get coupl shooter fa dat coupl thou mane nicca shoot ya,unsafe,103,21
3,0,3,0,1,got iphon busi sidekick bitch,unsafe,71,13
3,0,3,0,1,got lil bitch,unsafe,28,7
7,0,7,0,1,got new bitch got ass lookin ex like yeah know mad,unsafe,73,18
3,0,3,0,1,got red ass bitch wid red ass pussayyy,unsafe,42,10
3,0,3,0,1,got black bitch mad cuz main bitch vanilla,unsafe,55,11
6,0,6,0,1,got anoth nigga bitch bed right,unsafe,45,9
3,0,0,3,2,got chunki marmalad today great custom servic past yrs postietweet servicematt,safe,136,19
3,0,3,0,1,got damn man hung tf like bitch,unsafe,38,9
3,0,1,2,2,got damn laker trash,safe,29,5
3,0,3,0,1,got good pussi ion eat tho,unsafe,36,8
3,1,2,0,1,got hit yr old crippleamp think even accept sexual advanc wouldnt much could,unsafe,143,28
3,0,2,1,1,got ketchup swim trunk sum bitch,unsafe,42,8
3,0,3,0,1,got mind made nicca fuk u pay,unsafe,40,10
3,0,3,0,1,got place pay bill amp rent amp job tf worri next bitch,unsafe,100,23
3,0,3,0,1,got shit chang doe find pw bitch haha,unsafe,56,13
9,0,1,8,2,got van pocket chunki,safe,34,7
3,0,3,0,1,got new job bitch,unsafe,39,7
4,0,4,0,1,got one bitch economi one bitch back coach,unsafe,53,11
3,0,3,0,1,got vector job bitch,unsafe,26,5
6,0,6,0,1,got hoe lurkin got niggah talkin,unsafe,46,8
3,0,3,0,1,got bad spanish bitch,unsafe,74,7
3,0,0,3,2,got flappi bird,safe,27,6
3,0,0,3,2,got flappi bird say happiest girl earth,safe,59,13
3,0,3,0,1,got uh bitch dat set like jada pickett,unsafe,100,11
3,0,3,0,1,got get food drop fruitsnack dog went ape shit woke whole hous,unsafe,103,20
3,1,2,0,1,got ya cracka spic chink carpet rider nigga mlk aint fight noth gimmeablackemoji,unsafe,108,17
3,0,3,0,1,got your bitch panti niagra fall,unsafe,39,6
3,0,3,0,1,got bitch comb hair,unsafe,71,11
3,0,3,0,1,got bitch right,unsafe,33,7
3,0,3,0,1,gotchya bitch,unsafe,13,2
3,0,0,3,2,gotta bad red bone look someth like ashanti,safe,51,9
3,0,3,0,1,gotta bitch church chicken thigh,unsafe,45,7
3,0,3,0,1,gotta go get haircut asap tomorrow aint bitch look right today frustrat,unsafe,123,23
3,0,0,3,2,gotta keep sox theyr redsox yanke mlb,safe,65,11
3,2,0,1,0,gotta love redneck loud stupid stubborn full schitt,unsafe,63,10
3,0,0,3,2,gotta love undignifi sprint across yellow light transfer buse first one dawdl,safe,110,18
3,0,3,0,1,gotta miss call yoooo bitch,unsafe,34,6
3,0,3,0,1,gotta put back rotat rt mrgdii vianawf aint heard u sayyou lil stupid ass bitch minut fam u slackin lol,unsafe,127,24
3,0,3,0,1,gotta question nicca stand next cut em,unsafe,56,11
3,0,3,0,1,gotta smile dat drive bad bitch crazi,unsafe,39,7
6,1,5,0,1,gotta watch hoe,unsafe,32,5
3,0,2,1,1,gov rick scott kick charli crist ass,unsafe,93,9
3,0,3,0,1,gov rick scott kick charli crist ass,unsafe,70,8
3,0,0,3,2,graham cracker hazelnut coffe fave,safe,72,9
3,0,0,3,2,grandma homemad potato soup old fashion simpl chunki potato soup like grandma made wit,safe,123,17
3,0,0,3,2,grandma macon rinki dink mosquitofil copinfest swamp lmao,safe,75,10
3,0,3,0,1,grant bitch year old white bitch,unsafe,49,10
3,0,3,0,1,grat hay still bitch though,unsafe,35,7
3,0,0,3,2,great lead battl ricki hit danica yellow oh boy nascar,safe,74,14
3,0,0,3,2,green grass tree trash,safe,50,6
3,0,3,0,1,greink sneaki son bitch,unsafe,37,8
3,0,3,0,1,gresham road soldier bouldercrest soldier told bitch quit caus im never gone propos,unsafe,131,19
3,1,2,0,1,grow jcastrosieira rtcirocbwoy nigga hoe doesnt mean doesnt love,unsafe,152,17
3,0,3,0,1,grow bitch,unsafe,13,3
3,0,1,2,2,grr woke ickblah congest ew chunki bloati gross miss gym hr wait dr boo friday whineytweet,safe,129,21
3,1,2,0,1,grusti hoe,unsafe,10,2
3,0,3,0,1,gtta fli bitch stand,unsafe,33,7
3,0,3,0,1,gucci cut throat use stay next door kenfolk limousin bitch pour ya rent money,unsafe,91,17
3,1,2,0,1,gucci feel like jeezi pussi outchea tri kill wasnt success nigga lucki gucci aint tri,unsafe,121,22
3,0,3,0,1,gucci fuck lot famous bitch type speak itwond open mouth,unsafe,112,22
3,0,3,0,1,gucci mane bitch,unsafe,21,5
3,0,3,0,1,gudnight keep pussi tight,unsafe,30,5
3,0,0,3,2,guess ill add robin william right next charli chaplin adam sandler remain favorit comedian left,safe,126,21
3,0,3,0,1,guess got apart downtown columbus that right bitch guess guy,unsafe,98,17
3,1,2,0,1,guess whos littl bitch,unsafe,50,6
3,0,3,0,1,gum drop look bitch comment peopl look,unsafe,50,8
3,0,3,0,1,guy tweet wanna eat pussi follow repli fact girl tweet wanna suck dick follow repli hoe fair,unsafe,142,22
3,0,3,0,1,guy day act like dont care pussi easi that thing matter,unsafe,135,22
3,0,3,0,1,guy say bros hoe say food dude,unsafe,51,10
3,0,3,0,1,guy quick talk shit bitch would kiss ass,unsafe,62,15
3,1,2,0,1,guy struggl get pussi main nigga bad talk women could get pussi learn stfu chill,unsafe,134,28
3,0,3,0,1,h fake bitch,unsafe,15,3
3,0,3,0,1,haha basednafrican bitch even think attack elev,unsafe,131,16
3,0,3,0,1,hahahaha im happi bitch spilt coffe everywher,unsafe,69,12
3,0,3,0,1,hahahahahaha rt itslostdori st stop swimmin den fuq ur bitch,unsafe,69,12
3,0,1,2,2,hba trash,safe,9,2
3,1,0,2,2,hot isi social media photo laugh jihadi get babi kick sever head warn graphic lnyhbt tgdn,safe,144,19
9,2,4,3,1,hot isi social media photo laugh jihadi get babi kick sever head warn graphic tcot pjnet,unsafe,142,19
6,1,1,4,2,hot isi social media photo laugh jihadi get babi kick sever head warn graphic tcot pjnet,safe,142,19
3,0,0,3,2,darrenrovel deep fri sweet tea graham cracker crust state fair texa via gravweldon,safe,143,19
6,1,5,0,1,hyster call bho monkey northkorea lt may bunch asshol comment made belli laugh,unsafe,119,20
3,1,2,0,1,ha bill bellicheck wouldnt give interview pussi hey bill karma bitch,unsafe,93,15
3,0,3,0,1,ha bitch,unsafe,8,2
3,0,3,0,1,ha dat bitch jail,unsafe,20,5
6,0,6,0,1,ha get pussi quicker day,unsafe,45,9
3,0,3,0,1,ha yous lone hoe,unsafe,22,5
3,0,3,0,1,block bitch soooo annoy,unsafe,48,7
3,1,2,0,1,chang shit u hoe,unsafe,34,9
3,0,2,1,1,anoth phone sweep aka delet hoe contact,unsafe,69,13
6,0,6,0,1,get hoe shit tl,unsafe,34,9
3,0,2,1,1,touch yung nicca real quicc last nite,unsafe,68,12
3,0,3,0,1,yo main bitch gettin high,unsafe,31,6
3,0,3,0,1,hah big lol tacki faggot,unsafe,38,9
3,1,2,0,1,haha ill shoot bitch guess gun bi,unsafe,55,13
3,0,2,1,1,haha tanaka went yanke sorri bum,unsafe,39,7
3,0,3,0,1,haha privat industri birthday need celebr bday past month cant wait see nig lol,unsafe,147,28
3,0,3,0,1,haha bitch ass gucci,unsafe,20,4
3,0,3,0,1,haha call girl bitch cuz call one,unsafe,64,14
3,0,2,1,1,haha macklemoor ferri boat bitch black caddi,unsafe,70,13
3,0,2,1,1,haha niggah miguel gave cant keep loser,unsafe,72,14
3,0,0,3,2,haha yanke fan bent shape hule graphic,safe,65,12
3,0,3,0,1,hahah funni littl dumb hoe want follow nigga ass like bitch fuck kreepen fo,unsafe,135,29
3,0,3,0,1,hahaha see niggah,unsafe,42,6
3,0,3,0,1,hahaha im fuck weak rt imdaddytho use abus pussi lmfao,unsafe,82,14
3,0,3,0,1,hahaha high school joke like fake bitch dumb nigga gather,unsafe,80,15
3,0,3,0,1,hahahaa peopl cant parent differ twitter fuckin trash ahahahha,unsafe,102,12
3,0,2,1,1,hahahaaha teacher real thot said need stop act ghetto caus cute,unsafe,106,19
3,0,3,0,1,hahahaha fuck pussi kevinlov kingjam cav,unsafe,52,6
3,1,2,0,1,hahahaha manziel faggot brown ruin win win,unsafe,73,15
3,0,3,0,1,hahahahaa fuckin crow look bitch,unsafe,35,5
3,0,2,1,1,hahahhahaa rt princebama boyfriend trash stop tryna convinc otherwis tweet,unsafe,106,15
3,0,3,0,1,hair pull sex way let know pussi good,unsafe,80,17
3,0,2,1,1,haley call raghead amp accus adulteri skyrocket poll yall think sheheen didnt notic,unsafe,138,21
3,0,3,0,1,half yall hoe anyway one thigh gap get friend without em nigga fuck yall ask got better pussi,unsafe,140,29
6,0,6,0,1,half bitch playin im far lame,unsafe,60,12
3,0,3,0,1,half femal twitter name like eat pussi aint even life bro,unsafe,96,17
3,1,2,0,1,halloween hoe holiday,unsafe,26,5
3,0,3,0,1,halloween bitch still play role,unsafe,50,7
3,0,0,3,2,hand brew ill chug,safe,31,8
3,0,3,0,1,handicap sticker bitch park want,unsafe,43,8
3,0,3,0,1,hang guy make hoe,unsafe,45,10
3,0,3,0,1,hang daney ari today bitch,unsafe,86,11
3,0,3,0,1,hang bitch couldnt happi thegoodlif,unsafe,61,10
3,0,3,0,1,happi th main bitch take easi cig aqfleck rmusshi,unsafe,102,15
3,0,3,0,1,happi bday ya bitch maffu,unsafe,33,6
3,0,3,0,1,happi birthday hoe ill alway love even go year without talk bc your petti your still sister askaboutbrandi,unsafe,169,23
3,0,3,0,1,happi birthday nigguh keep blunt fat cup fill bigdaddysnip,unsafe,82,13
3,0,3,0,1,happi birthday fag olivialuu,unsafe,39,6
3,2,1,0,0,happi columbus day even billmah like cocain columbus fuck wrong liber fuckin moron retard,unsafe,138,20
3,0,2,1,1,happi columbus day glad wasnt usin weavetrip rope sail serious thogt shit would wiggergt,unsafe,129,21
3,0,3,0,1,happi easter dirti son bitch nfg wge findtheegg eggsareinherass,unsafe,101,12
3,0,3,0,1,happi friday bitch kimorablac,unsafe,55,5
3,0,2,1,1,happi bday wizkhalifa love nigguh livinglegend,unsafe,57,9
3,1,2,0,1,happi birthday anastaciacol love faggot,unsafe,48,7
3,0,0,3,2,happi birthday bird codyflitcraft,safe,35,4
3,0,3,0,1,happi birthday bitch thealexflor,unsafe,69,5
4,1,2,1,1,happi birthday fag colling love ya,unsafe,39,6
