count,hate_speech_count,offensive_language_count,neither_count,class,labels,cleaned_tweet
3,0,3,0,0,negative,got dawg norris blue flames bday dat bitch even drink u pop alcoholic ass downed
6,0,0,6,1,positive,got eyes red bone
3,0,3,0,0,negative,got mind money needs bad bitch ride round city spend cash
3,0,3,0,0,negative,got legacy bitches fuck yall legacy
3,0,3,0,0,negative,got rhythm stroke patterns bout nut still bitch
6,0,6,0,0,negative,got patience hoes actin lame ima stop fuckin wit yo ass quick asl
3,0,3,0,0,negative,got pic lines stay grind tell bitch time bitch get car got ridin dayton spokes
6,0,6,0,0,negative,got respect hoe shit
3,0,3,0,0,negative,got many horses hoes say gorgeous tha air dats doors issssss
3,0,3,0,0,negative,got bitch ass coworkers stay late every day last week complain mfs stay late send emails left
3,0,3,0,0,negative,got lightskin pussy one time bitch damn near bout propose
6,0,6,0,0,negative,got yard work need done got control excitement sir lets gooooo teena bitch
3,0,3,0,0,negative,got something ass keep thinking pussy
3,0,3,0,0,negative,got soo many funny pictures yesterday bitches fucced
3,0,3,0,0,negative,got streets head lock got yo bitch leg lock
3,0,3,0,0,negative,got streets ina headlock got yo bitch ina leg lock not fuck fed cops
3,0,3,0,0,negative,got streets ina headlock got yo bitch ina leg lock
3,0,3,0,0,negative,got streetz ina head lock got yo bitch ina leg lock
3,0,3,0,0,negative,got dominican hoes randomly hit every often amp tell like tryna rob
3,0,3,0,0,negative,got root beer chillin fridge imma crack bitch open
3,0,1,2,1,positive,got get trash make breakfast frau start laundry good till get back cracker
3,0,3,0,0,negative,got yo bitch dick whipped
3,0,3,0,0,negative,got lot hoes dick
3,0,3,0,0,negative,gotta bad bitch bake cookies
3,0,3,0,0,negative,gotta admit used tell bitches everything wanted hear bighead change ways lil bit
3,0,3,0,0,negative,gotta bad bitch always got hair fixed always n mall wit friends buying outfits
3,0,3,0,0,negative,gotta big head yah bitch think crown sized
3,1,2,0,0,negative,gotta bitch suck dick till nut spit gut slurp shit back slut
3,0,3,0,0,negative,gotta bottle liq crib get hitting dat bitch bare liq dat
3,0,3,0,0,negative,gotta get da gettin good nigguh
3,0,3,0,0,negative,gotta give de blasio credit man word nypd arrest niggas weed anymore hahahaha fuuuuuck yoouuuuu bitch
3,0,0,3,1,positive,grew hate blonde primary colored weaves stop requesting good mouthwork
3,0,3,0,0,negative,grew ina jungle wit gorilla snakes amp bird ass niggas
3,1,2,0,0,negative,grew niggahs trust niggah love niggahs
3,0,2,1,0,negative,guarantee b hot twats tonight dresses leggings open toed shoes
6,0,6,0,0,negative,guess come bitch people
3,0,3,0,0,negative,guess bitches got twisted think weak something look weak look scary look like somebody finna pick w
3,0,3,0,0,negative,guess niccas think owe money long forget
3,1,2,0,0,negative,guess none deez rappin ass niggas wanna throw dem bitches wit da big homie
3,0,3,0,0,negative,guess oh bitch ha
3,0,3,0,0,negative,fags space ae hours excuse confused wheresshitgoing
3,1,2,0,0,negative,date wit irene nd bitch stood matter fact stood da whole city thanx fucking cunt irene ur ass grease
3,0,3,0,0,negative,dope ass parlay week san fran woulda hoes ran back pick shit rigged yo
3,0,3,0,0,negative,dream th grade class except current self remember thinking crazy become hoe moron
3,0,3,0,0,negative,dumbass dr c like dumb bitch
3,0,0,3,1,positive,froyo brownies dinner tonight adult making executive decisions
3,0,3,0,0,negative,liked one bitch always shit causing fucking drama
3,0,2,1,0,negative,boldest side hoes come front girl nd start touchin nigguh
3,0,3,0,0,negative,hug block bitches wave
6,0,6,0,0,negative,tell bitch want loveeeee
3,0,3,0,0,negative,unfollow crazy asian bitch earlier lol play
3,1,2,0,0,negative,wack dick started messing white hoes stuck around amp let young goon practice em
3,0,3,0,0,negative,hardly text back hoes love phone
3,0,0,3,1,positive,hate chunky pasta sauce keep pesky vegetables way
3,0,0,3,1,positive,hate hashtag activism lie think trash
3,0,3,0,0,negative,hate think know head type bitch foh
3,1,2,0,0,negative,hate hacked k ass hoe
3,1,2,0,0,negative,hate used talk nigga bitch like foh hater never talked u jus know em
3,0,3,0,0,negative,hate bitch love bitch say love nigga confused ass bitch gon gay bitch straight bitch
3,0,3,0,0,negative,hate get shit done ass nigguh
3,1,2,0,0,negative,hate extra ass bitch extra ass nigga much stop unnecessary
3,1,2,0,0,negative,hate nosey bitch like mind yah business
7,3,4,0,0,negative,hate ol fat disgusting walmart working ass bitch
3,0,3,0,0,negative,hate stuck bitch likeeee stfu shit special
3,1,2,0,0,negative,hate trash bad bitch
3,1,2,0,0,negative,hate wishy washy bitch
3,2,1,0,0,negative,hate industry fags hope get nigerian summer flu
3,1,2,0,0,negative,hate baldheadass bitches
3,0,0,3,1,positive,hate profiled not country not hick eric dean vestal makes happy not anything else
3,1,2,0,0,negative,hate bitch made niggas think soon get pussy theyre bad ass youre junior bang freshman bitchnigga
3,1,2,0,0,negative,hate bitches ugly fat bitches worst
3,0,3,0,0,negative,hate bitches fish compliments
3,0,3,0,0,negative,hate bitches attitudes time
3,0,3,0,0,negative,hate bitches wear fake ass ray bans stop cheap
3,0,3,0,0,negative,hate bitches thinks everyone wants nasty ass like not cute
3,0,3,0,0,negative,hate bitches bad eyebrows
3,0,3,0,0,negative,hate bitches thick eyebrows
3,1,2,0,0,negative,hate bitches thirsty ass bitches
3,0,3,0,0,negative,hate drinking everyone fucking boring fuck guys fun pussies
3,3,0,0,0,negative,hate dumb bitches
9,7,2,0,0,negative,hate fat bitches
3,0,3,0,0,negative,hate females push asses walk know look like retarded flamingo right
3,1,2,0,0,negative,hate ghetto bitches passion
3,0,3,0,0,negative,hate going parties really fat bitches go act like theyre shit theyre party like damn nessie im
3,0,3,0,0,negative,hate hoes
3,0,3,0,0,negative,hate hoes looking nice nshit hair nails done kids look like barely survived tornado
3,0,3,0,0,negative,hate girls bitch e v e r h n g
3,0,1,2,1,positive,hate dog name sounds ghetto
3,0,3,0,0,negative,hate people talk loud ignorant ass mother fuckers ghetto people
3,1,2,0,0,negative,hate pretty bitches chill lame niggas
3,0,3,0,0,negative,hate pulling stores niggas staring like never seen bitch drive car rims system
3,0,3,0,0,negative,hate pumpkin flavored items white bitches crazy nasty
3,0,3,0,0,negative,hate ratchet country hoes ashamed
4,1,3,0,0,negative,hate self rightous black bitches
3,0,3,0,0,negative,hate self rightous bitches general people really get fucking nerve sometimes
3,0,3,0,0,negative,hate stupid bitches cry stupid reasons
3,0,3,0,0,negative,hate takin trash always expecting big ass dog alley like raccoon jump dumpster
3,0,3,0,0,negative,hate texting boring bitches
3,0,0,3,1,positive,hate wake early morning drink fact cold yellow gatorade fridge gets happy
3,0,3,0,0,negative,hate hoe bout shit
3,0,3,0,0,negative,hate hoe oml
3,2,1,0,0,negative,hate mom says trying move like bitch reason trying place live
3,1,2,0,0,negative,hate one random tear comes blinked like nigga stop bitch
3,1,0,2,1,positive,hate wee boy wae squinty eyes game thrones suchaprick hopehegetskilled
3,1,2,0,0,negative,hate assigned seats sit annoying bitches whole class
3,1,2,0,0,negative,hate f ing bus hate f ing bus high ho dairy hate f ing bus
3,3,0,0,0,negative,hate ghetto trash special school across street building grow criminals
3,3,0,0,0,negative,hate white trash cops raped murdered infant daughters son
3,0,3,0,0,negative,hate hoes look thick front pass u amp ass missing
3,0,3,0,0,negative,hate cookie built bitch
3,1,2,0,0,negative,hate kids class always complaining bitch douche teacher
3,1,2,0,0,negative,hate tht hoe make hard talk dont get topic dont get poppin dont end stoppin wont
3,0,3,0,0,negative,hate twitter bunch sexy bitches
3,0,3,0,0,negative,hate txtn niggah man lol
3,0,3,0,0,negative,hate see thick bitch instagram show looking like teddy graham
3,0,3,0,0,negative,hate upload pic caption says son someone asks omg son bitch found outside
3,0,3,0,0,negative,hate bitch take compliment pretty not ugly well shit ugly damn
3,1,2,0,0,negative,hate bitch got fucked teeth trynna smile pictures tf lmfao
3,0,3,0,0,negative,hate girls single single shit lil thottie cuff problem like bitch rko ass
3,0,3,0,0,negative,hate bitches thinking smh
3,0,3,0,0,negative,hate bitches like love much lt
3,0,3,0,0,negative,hate bitches get lame
3,0,3,0,0,negative,hate bitches keep saying yassss like like bitch u sound stupid stfu
3,0,3,0,0,negative,hate bitches wanna talk bf breaks theyre break bf nigga fuck inbox
3,0,3,0,0,negative,hate bitches post pictures cute bitches tag em low key selfish fuck
3,0,3,0,0,negative,hate bitches say bro bruh
3,0,3,0,0,negative,hate bitches think expect something return buying cheap ass gift food life let live
3,1,2,0,0,negative,hate bitches try talk shit chipped nails
3,2,1,0,0,negative,hate black people try white bad nigger
3,0,3,0,0,negative,hate cute ass girls wack af boyfriends like bitch youre settlling quit settling real nigga
3,1,0,2,1,positive,hate females try sound like bird heads
6,2,4,0,0,negative,hate girls say single heart taken bitch nigga love hoe move
3,0,3,0,0,negative,hate girls say single heart taken bitch nigga love move
3,1,2,0,0,negative,hate girls say forever alone like shut forever hoe not forever alone shut get dick breath
3,0,3,0,0,negative,hate hoes try play wifey roll
3,0,3,0,0,negative,hate hoes tweet hoes okay aint hypocritical
3,0,3,0,0,negative,hate see cold hoe tryna kick knowledge
3,0,3,0,0,negative,hate best friend gets new bitch barely chills
3,1,2,0,0,negative,hate niggas come tell got bitch twitter got bitch fuc wit lol smh
3,1,2,0,0,negative,hate people ask shoot need pussy shit bigger unswole niggas
3,0,3,0,0,negative,hate people call mate not england fucking twat
3,1,2,0,0,negative,hate people terrible coping skills complain much oh mom died stop pussy
3,0,3,0,0,negative,hate people randomly stop talking like give reason bitch
3,0,3,0,0,negative,hate people organize plans end reaching destination bitch ask
3,2,1,0,0,negative,hate people tell many tattoos make look ugly like bitch fuck
3,0,3,0,0,negative,hate people tweef delete tweets like yalls hoes trying read
3,0,3,0,0,negative,hate ppl break fight like idc best friends sisters whatever let bitches fight ctfuu
3,0,3,0,0,negative,hate ppl come house make mess bathroom like bitch come house play sink noooo
3,1,2,0,0,negative,hate little white kids try act black like bitch white
3,2,1,0,0,negative,hate white trash try act like equal makes much clearer white trash
3,0,3,0,0,negative,hate yal delete twitter somethin better bitch ass niggas
3,0,0,3,1,positive,hate yellow jackets feel arms back lol
3,2,1,0,0,negative,hate niccas lol
3,0,3,0,0,negative,bitch face bitch voice match kinda hard making friends
3,0,0,3,1,positive,feeling tonight trash
3,0,3,0,0,negative,extra ass unnecessary clothes amp cay wanna act like lit hoe
3,0,3,0,0,negative,better things like drive yellow fucking lamborghini
3,0,3,0,0,negative,finally come terms fact highest bitch level eat needasnickersanda piece
3,0,3,0,0,negative,work done day get everybody else scramblin sunday day rest bitches
3,0,0,3,1,positive,never actually seen yellow duck
3,1,0,2,1,positive,clothes make look like redneck tried best
3,0,3,0,0,negative,hoes man need though
3,1,2,0,0,negative,respect people cheat shits retarded
3,0,2,1,0,negative,officially earned right bitch things next two years yay
3,1,2,0,0,negative,one day fucking school god nansemond fucking retarded
3,0,0,3,1,positive,really light colored eyebrows naturally not ok
3,0,3,0,0,negative,horrible perspective time think might retarded smh
3,1,2,0,0,negative,bitches runnin wen dat pipe come damn
3,0,0,3,1,positive,dress tomorrow mock interviews still know tie tie
3,1,2,0,0,negative,hide bitches sister gets eats
3,0,3,0,0,negative,stop using bitch often everyday conversations
3,0,3,0,0,negative,tell secret stupid hoe
3,0,2,1,0,negative,yet understand many bytches getting bull piercing called septic something like
3,0,3,0,0,negative,called ugly whole life tho guys refer women bitches ugly lmao u disgust
3,0,0,3,1,positive,hear birds summer breeze drive fast alone midnight
3,0,0,3,1,positive,hear thing day day birds
3,0,3,0,0,negative,heard bitches commit sins chipotle
3,0,3,0,0,negative,heard pops pussy low
3,0,3,0,0,negative,heard pussy niggas hatin
3,0,2,1,0,negative,hit raw im listening papoose
3,0,3,0,0,negative,honestly understand men love bash women make feel good sucked dick soooo goood ho
3,0,0,3,1,positive,hope charlie brought lube test
3,0,3,0,0,negative,hope trip fall pussy tunechi
3,0,3,0,0,negative,hope making moneyy lol aye whr da hoes
3,0,0,3,1,positive,hope yankees get soriano shoulda never gave away alex rodriguez
3,0,0,3,1,positive,hope trash talk abt poor product hurt chances getting hired legal correspondent jk cnn
3,0,3,0,0,negative,hope accidentally get fat black bitch pregnant
3,2,1,0,0,negative,hope get eye cancer bitch
3,0,2,1,0,negative,hope realize retarded
3,0,3,0,0,negative,hope wrapping give pussy break niggas fuckin never date
3,0,0,3,1,positive,hopes dis come severe shock use colored
3,0,0,3,1,positive,ignore birds
3,1,2,0,0,negative,impress da young white girl next doe taking giant negro thang usin flip da hamburgers da koolqueeftribute
3,0,3,0,0,negative,jus wanna live good stay fresh fuck bad bitches
3,0,2,1,0,negative,jus wanna smoke rub bitch booty n bump days
3,0,3,0,0,negative,jus wanna watch last episode orange new black netflix jus wants bitch
3,1,2,0,0,negative,chillin tho fuck w hoes hoe niggas know operate maybe wrong
6,2,4,0,0,negative,fucking bitches niggas cuffin hoes
3,0,3,0,0,negative,bitch slapped brother
3,0,3,0,0,negative,bought bentley bitch came wit
3,0,3,0,0,negative,date ghetto ass girl bruh
3,0,2,1,0,negative,imagine albino haha
6,1,5,0,0,negative,caught fat bitch slippin taking selfie
3,0,3,0,0,negative,cracked motherfuckin phone god damn feel like punching bitch motherfuckin throat
3,1,2,0,0,negative,dodged bullet crazy bitch
3,1,2,0,0,negative,get none people talk back guess follow hopes follow back shit talk cracker
3,0,3,0,0,negative,fell love saw baddest bitch driving e amg coupe
3,1,2,0,0,negative,fucked albino weird like white body impersonating black voice like iggy azalea
3,0,3,0,0,negative,getting started oh ya got bitch
4,0,4,0,0,negative,got hype haha lets go beat shit dat pussy ass niqqa
3,0,3,0,0,negative,heard mom go v annoyed bitch fuck expect slept long hungry bye felecia
3,0,3,0,0,negative,herd random creepiest sound da fuck going outside windows not looking bitch
3,0,3,0,0,negative,love tweaking hoe tweaking hoe song part wee getting money ball sme sme
3,0,0,3,1,positive,might buy rod jersey newyork yankees mlb
3,0,3,0,0,negative,might get riches might go broke bitches
3,0,0,3,1,positive,need yankees win pennant
3,0,3,0,0,negative,need know pussy like one time fine drizzy lol
3,0,0,3,1,positive,put pan brownies
3,0,3,0,0,negative,read prolly tweets different girls looong relationship ended today daaaamn yo hoe get slayed
