class,labels,cleaned_tweet,sentiment_score
1,positive,get mt sierra skiers skier offers offer fun break slopes slope sweet deal travelnevada,0.743
1,positive,get monkey back,0.0
1,positive,get two birds bird stoned stone one time,0.0
1,positive,getting get twitter jigg trynna stress need type heat,-0.4215
1,positive,ghetto bird fly away hood,0.0
1,positive,giants giant secondary lookin like trash,0.3612
1,positive,giants giant vs v stinky birds bird sunday think ima make wings wing,-0.3612
1,positive,girls girl wear colored color jeans jean,0.0
1,positive,glad got get bird legs leg,0.4588
1,positive,god damn zebras zebra every virginia possession whistle blows blow geeze,-0.1531
1,positive,god made make male female blades blade grass every living thing must reproduce stay earth birds bird bees bee grass sex natural,0.5574
1,positive,god people mean asian guy held door girls girl said say surprised could see slant eye,0.4588
1,positive,going go computer found shake monkey video made make freshman year dillard short,-0.1779
1,positive,going go california today analyzer training going go dick whitman mode wish tan colored color suit wear flight,-0.1531
1,positive,going go view point seeing see star child monkey,0.0
1,positive,golden oreos oreo best,0.6369
1,positive,gone go bust open real nicca,0.0
1,positive,gon na shower sole purpose shampooing shampoo beard,0.0
1,positive,good day honkies honky said say good day honkies honky,0.7003
1,positive,good evening even charlie friends friend,0.8481
1,positive,good morning charlie,0.4404
1,positive,good morning twitter make today positive one beat many meanie faces face possible also hate flappy bird,0.4215
1,positive,good ol charlie wwc,0.4404
1,positive,good pick birds bird,0.4404
1,positive,good ghetto thug fpd arrested arrest street ferguson,-0.3818
1,positive,goodbye hop plants plant time dink u luv,0.0
1,positive,goodbye x young dolph featuring feature trinidad james amp shy glizzy,-0.25
1,positive,gorgeous calico maine coon cat,0.6124
1,positive,got get chunky marmalade today greatful customer service past yrs yr postietweet servicematters,0.0
1,positive,got get damn lakers trash,-0.4019
1,positive,got get vans van pockets pocket chunky,0.0
1,positive,got get flappy bird,0.0
1,positive,got get flappy birds bird say happiest girl earth,0.6369
1,positive,got get ta bad red bone look something like ashanti,-0.25
1,positive,got get ta keep sox redsox yankees yankee mlb,0.0
1,positive,got get ta love undignified sprint across yellow light transfer buses bus first one dawdling dawdle,0.6369
1,positive,graham crackers cracker hazelnut coffee fave,0.4404
1,positive,grandma homemade potato soup old fashioned fashion simple chunky potato soup like grandma made make wit,0.3612
1,positive,grandma macon rinky dink mosquito filled fill cop infested infest swamp lmao,0.5994
1,positive,great lead battle ricky hits hit danica yellow oh boy nascar,0.3612
1,positive,green grass tree trash,0.0
1,positive,grr woke ickblah congestion ew chunky bloaty gross missed miss gym hr wait dr boo friday whineytweet,-0.7096
1,positive,guess add robin williams right next charlie chaplin adam sandler remains favorite comedian left,0.6808
1,positive,hba trash,0.0
1,positive,hot isis isi social media medium photo laughing laugh jihadis get baby kick severed sever head warning warn graphic lnyhbt tgdn,0.3612
1,positive,hot isis isi social media medium photo laughing laugh jihadis get baby kick severed sever head warning warn graphic tcot pjnet,0.3612
1,positive,deep fried fry sweet tea graham cracker crust state fair texas via,0.6486
1,positive,haha yankees yankee fans fan bent shape hu le graphic,0.6486
1,positive,hand brew chug,0.4939
1,positive,happy birthday bird,0.5719
1,positive,happy birthday pops pop old negro spiritual today lol,0.7579
1,positive,harlem world trash interesting interest,0.6908
1,positive,anyone ever purchased purchase baseball field dirt really want dirt stadium grandfather grave weirdtweets,-0.701
1,positive,seen see planet apes ape brazil highest high number monkey species specie nation world,0.0772
1,positive,ever popped champagne plane gettin brain whipped whip said say never seen see snakes snake plane,0.296
1,positive,hugged hug wacko bird today,0.7003
1,positive,noticed notice ghetto people naming name kids kid cars car mercedes lexus repossessed repossess,0.0
1,positive,hazlenut coffee graham crackers cracker every morning,0.0
1,positive,gets get bratty attitude brittany birds bird,0.0
1,positive,may president necessarily mean sole position power regard making make decisions decision,0.0
1,positive,never replied reply asking ask calling call redneck,0.0
1,positive,said say capri sun zebra cake,0.0
1,positive,trash cary williamsc got get carried carry lol,0.4215
1,positive,pretty damn good actor gay man awesome see openly queer actor given give lead role major superhero film,0.8176
1,positive,trash tho million naira want song wizkid via,0.0772
1,positive,trash said say not collabs anything less mil naira like booyyyyyy,0.3041
1,positive,hear birds bird summer breeze drive fast,0.0
1,positive,hella ordered order beanies beany,0.0
1,positive,hello american people name eric cantor lying lie piece bird poo,-0.5267
1,positive,excuse die u gold even like yellow gold anymore gave give mine,-0.2732
1,positive,go brownies brownie go woof woof,0.0
1,positive,hey fans fan anyone wondering wonder yellow tab back collar teams team champion,0.7351
1,positive,hey fans fan good score lookingformore,0.6369
1,positive,hey everybody white iron band plays play saturday slopes slope lutsen mn papa charlie going go real,0.5267
1,positive,hey stir spider rockstar monster together chug would definitely hospitalized hospitalize maybe asking ask friend,0.7096
1,positive,hey gon na get sort bird tattooed body accompanied accompany anchor rope situation one right right,0.0
1,positive,hi charlie eating eat leftover candy,0.0
1,positive,highhhhh watching watch dawn planet apes ape stonernation lifecomplete,0.0
1,positive,hmu talmbout match pull niccas wit ya,0.0
1,positive,hoi fai moke hau,0.0
1,positive,hold ghetto labeled label endorsed endorse vodka brands brand rum silly day shivermetimbers,0.5267
1,positive,holy monkey balls ball warm today,0.2263
1,positive,home chicken penne alfredo oreos oreo banjo,0.0
1,positive,homemade soup good vegetables vegetable side crackers cracker,0.4404
1,positive,homework boonies date caitlin tonight gt gt,0.4939
1,positive,horny called call asking ask buy drink morning jiggaboo walks walk sonic drink hand done do,0.4939
1,positive,houston many trash drivers driver,0.0
1,positive,charles charge movie shia lebouf charlie ryan gosling buddy whynot,0.0
1,positive,bout redskins redskin,0.0
1,positive,angry birds bird movie going go work floating float bird heads head,-0.5106
1,positive,not yellow ronaldo full body bumping ref,0.0
1,positive,long redskins redskin change nsme memorabilia w redskind name deemef racist therefore illegal thoughts thought,-0.8225
1,positive,long going go let fools fool ferguson continue stop pussy footin amp disperse whatever means mean necessary,-0.8074
1,positive,many yankees yankee players player k hits hit put derekjeter conversation best yankee ever numbers number demand,0.6124
1,positive,gung ho,0.0
1,positive,hell david murphy hit not home run clearly yellow line another umpire mess smh,-0.8924
1,positive,hugs hug kisses kiss hugs hug gives give warm fuzzy feeling feel,0.9643
1,positive,watched watch single episode lhhny however watching watch reunion coon shit mean levels level ratcheticity,-0.5574
1,positive,love amp days day remind birth control important later life miss baby bird come home,0.6597
1,positive,almost stepped step bird running run around floor ah creepy,0.0
1,positive,also dream went go fob show fob rude getting get badly hit creep,-0.6249
1,positive,always soprised dat mo followers follower den colored color,0.0
1,positive,yankee birth lived live much life north see diff level racism,-0.6249
1,positive,celestial body hello,0.0
1,positive,currently using use yellow marker literally called call spanish orange drawing draw absolute perfection,0.5719
1,positive,extremely sad admit best st century arabic rhymes rhyme written write jihadis,0.4852
1,positive,asked ask name bird ancient egyptians egyptian used use sun god heru horus pheonix firebird,0.2732
1,positive,ate monkey andnowihaveebola,0.0
1,positive,mushroom mountain twice countin nothin compares compare blue amp yellow purple pills pill,0.0
1,positive,hear birds bird outside,0.0
1,positive,hear mom playing play flappy bird living room,0.4939
1,positive,hear birds bird chirpin,0.0
1,positive,jig jig jig like new jigging got get much could really got get ta shape,0.3612
1,positive,even find mock anymore scary mass ignorance terrifying terrify yes alas ala agree,-0.9081
1,positive,play flappy bird makes make angry,-0.2263
1,positive,sleep ima watch spongebob eat crackers cracker peanut butter,0.0
1,positive,take serious wear colored color contacts contact,-0.0772
1,positive,wait post designs design new walkout shirts shirt sweaters sweater hats hat official mock done do tomorrow sexy,-0.1779
1,positive,wait watch saints saint put weiner right cowboys cowboy butts butt dallas trash,0.0
1,positive,watch charlie st cloud cry like little baby every single time,-0.1531
1,positive,can not express infinitely better well book trash,-0.0788
1,positive,confess autistic something thought aerosmith dreamon ledzeppelin like yesterday retarded retard,-0.6808
1,positive,could go brownie right,0.0
1,positive,press send tweet anchor babies baby even raw,0.0
1,positive,def got get shades shade darker cutting cut mama grass goes go yellow frame lol,0.0516
1,positive,didnt buy alcohol weekend bought fags fag proud still quid tbh,0.0
1,positive,talk trash regarding regard sports sport,0.0
1,positive,blame crash not sharing share probably talk trash like food trucks truck geoffhatespuppies,-0.7022
1,positive,know told love project hoes hoe,0.6369
1,positive,know stressful midterms midterm flappy birds bird,-0.5106
1,positive,onslaught vinyl may get one new lp available army green coloured colour vinyl,0.0
1,positive,want deal yesterday trash reason got get thrown first place,0.0772
1,positive,done do top done do sipped sip juice said say bird crumbs crumb never,0.2023
1,positive,dont understand rich people dress like trash,-0.1088
1,positive,feel utterly retarded retard thanks big brother,-0.6713
1,positive,find amusing amuse senator anchor baby lmao,0.8481
1,positive,found arm trash receptacle leg mud stream consider keeping keep better well track limbs limb,0.6124
1,positive,planet apes ape king kong clips clip,0.0
1,positive,get pound bag dawg mutts mutt,0.0
1,positive,got get uncle marriage dude got get hips hip like big momma swear lil kids kid mock walk even know,-0.128
1,positive,got get dirty birds bird hey shoot like larry bird hey,-0.4215
